,id,activity_date,total_steps,total_distance,tracker_distance,very_active_distance,moderately_active_distance,light_active_distance,very_active_minutes,fairly_active_minutes,lightly_active_minutes,calories
355,4020332650,2016-04-21,0,0,0,0,0,0,0,0,0,1980
356,4020332650,2016-04-22,0,0,0,0,0,0,0,0,0,1980
357,4020332650,2016-04-23,0,0,0,0,0,0,0,0,0,1980
358,4020332650,2016-04-24,0,0,0,0,0,0,0,0,0,1980
359,4020332650,2016-04-25,0,0,0,0,0,0,0,0,0,1980
360,4020332650,2016-04-26,0,0,0,0,0,0,0,0,0,1980
361,4020332650,2016-04-27,0,0,0,0,0,0,0,0,0,1980
362,4020332650,2016-04-28,0,0,0,0,0,0,0,0,0,1980
363,4020332650,2016-04-29,0,0,0,0,0,0,0,0,0,1980
364,4020332650,2016-04-30,0,0,0,0,0,0,0,0,0,1980
365,4020332650,2016-05-01,0,0,0,0,0,0,0,0,0,1980
366,4020332650,2016-05-02,475,340,340,0,40,290,0,11,31,2207
367,4020332650,2016-05-03,4496,3220,3220,0,0,3150,0,0,174,2828
368,4020332650,2016-05-04,10252,7350,7350,670,1040,5580,13,46,346,3879
369,4020332650,2016-05-05,11728,8430,8430,2620,1680,4040,38,42,196,3429
370,4020332650,2016-05-06,4369,3130,3130,0,0,3100,0,0,177,2704
371,4020332650,2016-05-07,6132,4400,4400,0,0,3580,0,0,184,2975
372,4020332650,2016-05-08,5862,4200,4200,0,0,4150,0,0,263,3089
373,4020332650,2016-05-09,4556,3270,3270,200,120,2940,3,5,173,2785
374,4020332650,2016-05-10,5546,3980,3980,0,0,3870,0,0,206,2926
375,4020332650,2016-05-11,3689,2650,2650,110,170,2330,2,8,134,2645
376,4020332650,2016-05-12,590,420,420,0,0,410,0,0,21,1120
377,4057192912,2016-04-12,5394,4030,4030,0,0,3940,0,0,164,2286
378,4057192912,2016-04-13,5974,4470,4470,0,0,4370,0,0,160,2306
379,4057192912,2016-04-14,0,0,0,0,0,0,0,0,0,1776
380,4057192912,2016-04-15,3984,2950,2950,210,260,2440,3,6,88,1527
381,4319703577,2016-04-12,7753,5200,5200,0,0,0,0,0,0,2115
382,4319703577,2016-04-13,8204,5500,5500,530,590,1310,8,15,96,2135
383,4319703577,2016-04-14,10210,6880,6880,110,330,6440,1,9,339,2302
384,4319703577,2016-04-15,5664,3800,3800,0,0,3800,0,0,228,1985
385,4319703577,2016-04-16,4744,3180,3180,0,0,3180,0,0,194,1884
386,4319703577,2016-04-17,29,20,20,0,0,20,0,0,3,1464
387,4319703577,2016-04-18,2276,1550,1550,70,330,1120,1,9,58,1632
388,4319703577,2016-04-19,8925,5990,5990,0,0,5990,0,0,311,2200
389,4319703577,2016-04-20,8954,6010,6010,0,680,5310,0,18,306,2220
390,4319703577,2016-04-21,3702,2480,2480,0,0,350,0,0,34,1792
391,4319703577,2016-04-22,4500,3020,3020,60,810,2150,1,19,176,1886
392,4319703577,2016-04-23,4935,3310,3310,0,0,3310,0,0,233,1945
393,4319703577,2016-04-24,4081,2740,2740,60,200,2470,1,5,191,1880
394,4319703577,2016-04-25,9259,6210,6210,0,280,5930,0,8,390,2314
395,4319703577,2016-04-26,9899,6640,6640,570,920,5150,8,21,288,2236
396,4319703577,2016-04-27,10780,7230,7230,410,1920,4910,6,47,300,2324
397,4319703577,2016-04-28,10817,7280,7280,1010,330,5940,13,8,359,2367
398,4319703577,2016-04-29,7990,5360,5360,450,790,4120,6,18,289,2175
399,4319703577,2016-04-30,8221,5520,5520,400,1610,3510,6,38,196,2092
400,4319703577,2016-05-01,1251,840,840,0,0,840,0,0,67,1593
401,4319703577,2016-05-02,9261,6240,6240,0,440,5710,0,11,344,2270
402,4319703577,2016-05-03,9648,6470,6470,580,1070,4830,8,26,287,2235
403,4319703577,2016-05-04,10429,7020,7020,590,580,5850,8,13,313,2282
404,4319703577,2016-05-05,13658,9490,9490,2630,1410,5450,27,34,328,2530
405,4319703577,2016-05-06,9524,6420,6420,410,470,5460,6,11,314,2266
406,4319703577,2016-05-07,7937,5330,5330,190,1050,4080,3,28,279,2158
407,4319703577,2016-05-08,3672,2460,2460,0,0,2460,0,0,153,1792
408,4319703577,2016-05-09,10378,6960,6960,140,560,6250,2,14,374,2345
409,4319703577,2016-05-10,9487,6370,6370,210,460,5700,3,12,329,2260
410,4319703577,2016-05-11,9129,6130,6130,200,740,5180,3,18,311,2232
411,4319703577,2016-05-12,17,10,10,0,0,10,0,0,2,257
412,4388161847,2016-04-12,10122,7780,7780,0,0,0,0,0,0,2955
413,4388161847,2016-04-13,10993,8450,8450,60,630,3880,1,14,150,3092
414,4388161847,2016-04-14,8863,6820,6820,130,1070,5620,10,35,219,2998
415,4388161847,2016-04-15,8758,6730,6730,0,0,6730,0,0,299,3066
416,4388161847,2016-04-16,6580,5060,5060,210,400,4450,6,9,253,3073
417,4388161847,2016-04-17,4660,3580,3580,0,0,3580,0,0,201,2572
418,4388161847,2016-04-18,11009,9100,9100,3560,400,5140,27,8,239,3274
419,4388161847,2016-04-19,10181,7830,7830,1370,690,5770,20,16,249,3015
420,4388161847,2016-04-20,10553,8120,8120,1100,1720,5290,19,42,228,3083
421,4388161847,2016-04-21,10055,7730,7730,370,390,6980,7,12,272,3069
422,4388161847,2016-04-22,12139,9340,9340,3300,1110,4920,77,25,220,3544
423,4388161847,2016-04-23,13236,10180,10180,4500,320,5350,58,5,215,3306
424,4388161847,2016-04-24,10243,7880,7880,1080,510,6300,14,8,239,2885
425,4388161847,2016-04-25,12961,9970,9970,730,1400,7840,11,31,301,3288
426,4388161847,2016-04-26,9461,7280,7280,940,1060,5270,14,23,224,2929
427,4388161847,2016-04-27,11193,8610,8610,700,2510,5390,11,48,241,3074
428,4388161847,2016-04-28,10074,7750,7750,1290,430,6030,19,9,234,2969
429,4388161847,2016-04-29,9232,7100,7100,800,890,5420,13,16,236,2979
430,4388161847,2016-04-30,12533,9640,9640,700,2000,6940,14,43,300,3283
431,4388161847,2016-05-01,10255,7890,7890,1010,680,6200,12,15,241,2926
432,4388161847,2016-05-02,10096,8400,8400,3770,80,4550,33,4,204,3147
433,4388161847,2016-05-03,12727,9790,9790,1130,780,7880,18,18,306,3290
434,4388161847,2016-05-04,12375,9520,9520,2790,930,5800,35,21,251,3162
435,4388161847,2016-05-05,9603,7380,7380,630,1670,5090,12,39,199,2899
436,4388161847,2016-05-06,13175,10130,10130,2110,2090,5930,33,45,262,3425
437,4388161847,2016-05-07,22770,17540,17540,9450,2770,5330,120,56,260,4022
438,4388161847,2016-05-08,17298,14380,14380,9890,1260,3230,107,38,178,3934
439,4388161847,2016-05-09,10218,7860,7860,340,730,6790,6,19,258,3013
440,4388161847,2016-05-10,10299,7920,7920,810,650,6460,13,14,267,3061
441,4388161847,2016-05-11,10201,7840,7840,530,790,6530,8,18,256,2954
442,4388161847,2016-05-12,3369,2590,2590,0,0,2590,0,0,108,1623
443,4445114986,2016-04-12,3276,2200,2200,0,0,2200,0,0,196,2113
444,4445114986,2016-04-13,2961,1990,1990,0,0,1990,0,0,194,2095
445,4445114986,2016-04-14,3974,2670,2670,0,0,2670,0,0,231,2194
446,4445114986,2016-04-15,7198,4830,4830,0,0,4830,0,0,350,2496
447,4445114986,2016-04-16,3945,2650,2650,0,0,2650,0,0,225,2180
448,4445114986,2016-04-17,2268,1520,1520,0,0,1520,0,0,114,1933
449,4445114986,2016-04-18,6155,4240,4240,2000,290,1950,25,6,162,2248
450,4445114986,2016-04-19,2064,1390,1390,0,0,1390,0,0,121,1954
451,4445114986,2016-04-20,2072,1390,1390,0,0,1390,0,0,137,1974
452,4445114986,2016-04-21,3809,2560,2560,0,0,2540,0,0,215,2150
453,4445114986,2016-04-22,6831,4580,4580,0,0,4580,0,0,317,2432
454,4445114986,2016-04-23,4363,2930,2930,0,0,2930,0,0,201,2149
455,4445114986,2016-04-24,5002,3360,3360,0,0,3360,0,0,244,2247
456,4445114986,2016-04-25,3385,2270,2270,0,0,2270,0,0,179,2070
457,4445114986,2016-04-26,6326,4410,4410,2410,40,1960,29,1,180,2291
458,4445114986,2016-04-27,7243,5030,5030,2620,30,2380,32,1,194,2361
459,4445114986,2016-04-28,4493,3010,3010,0,0,3010,0,0,236,2203
460,4445114986,2016-04-29,4676,3140,3140,0,0,3130,0,0,226,2196
461,4445114986,2016-04-30,6222,4180,4180,0,0,4180,0,0,290,2363
462,4445114986,2016-05-01,5232,3510,3510,0,0,3510,0,0,240,2246
463,4445114986,2016-05-02,6910,4750,4750,2210,190,2350,27,4,200,2336
464,4445114986,2016-05-03,7502,5180,5180,2480,110,2580,30,2,233,2421
465,4445114986,2016-05-04,2923,1960,1960,0,0,1960,0,0,180,2070
466,4445114986,2016-05-05,3800,2550,2550,120,240,2180,2,6,185,2120
467,4445114986,2016-05-06,4514,3030,3030,0,0,3030,0,0,229,2211
468,4445114986,2016-05-07,5183,3590,3590,2130,190,1250,26,4,108,2123
469,4445114986,2016-05-08,7303,4900,4900,0,250,4650,0,8,308,2423
470,4445114986,2016-05-09,5275,3540,3540,0,0,3540,0,0,266,2281
471,4445114986,2016-05-10,3915,2630,2630,0,0,2630,0,0,231,2181
472,4445114986,2016-05-11,9105,6110,6110,2250,1000,2860,34,22,232,2499
473,4445114986,2016-05-12,768,520,520,0,0,520,0,0,58,1212
474,4558609924,2016-04-12,5135,3390,3390,0,0,3390,0,0,318,1909
475,4558609924,2016-04-13,4978,3290,3290,1240,440,1610,19,7,127,1722
476,4558609924,2016-04-14,6799,4490,4490,0,0,4490,0,0,279,1922
477,4558609924,2016-04-15,7795,5150,5150,590,840,3730,17,30,262,2121
478,4558609924,2016-04-16,7289,4820,4820,550,750,3500,8,12,308,1997
479,4558609924,2016-04-17,9634,6400,6400,550,1140,4710,7,19,304,2117
480,4558609924,2016-04-18,8940,5910,5910,980,930,4000,14,15,331,2116
481,4558609924,2016-04-19,5401,3570,3570,50,360,3160,1,9,248,1876
482,4558609924,2016-04-20,4803,3170,3170,0,0,3170,0,0,222,1788
483,4558609924,2016-04-21,13743,9080,9080,420,970,7700,6,21,432,2486
484,4558609924,2016-04-22,9601,6350,6350,1370,1500,3470,20,25,273,2094
485,4558609924,2016-04-23,6890,4550,4550,340,200,4010,5,5,308,2085
486,4558609924,2016-04-24,8563,5660,5660,0,0,5650,0,0,395,2173
487,4558609924,2016-04-25,8095,5350,5350,590,250,4510,18,10,340,2225
488,4558609924,2016-04-26,9148,6050,6050,430,2030,3590,12,41,283,2223
489,4558609924,2016-04-27,9557,6320,6320,1960,890,3460,27,14,312,2098
490,4558609924,2016-04-28,9451,6250,6250,20,270,5950,1,11,367,2185
491,4558609924,2016-04-29,7833,5180,5180,1020,1850,2310,15,29,197,1918
492,4558609924,2016-04-30,10319,6820,6820,470,1890,4460,7,29,293,2105
493,4558609924,2016-05-01,3428,2270,2270,0,0,2270,0,0,190,1692
494,4558609924,2016-05-02,7891,5220,5220,0,0,5220,0,0,383,2066
495,4558609924,2016-05-03,5267,3480,3480,600,280,2600,21,10,237,1953
496,4558609924,2016-05-04,5232,3460,3460,0,0,3460,0,0,252,1842
497,4558609924,2016-05-05,10611,7010,7010,1010,500,5510,14,8,370,2262
498,4558609924,2016-05-06,3755,2480,2480,0,0,2480,0,0,202,1722
499,4558609924,2016-05-07,8237,5440,5440,1610,1000,2830,23,16,233,1973
500,4558609924,2016-05-08,6543,4330,4330,1800,500,2020,66,35,238,2666
501,4558609924,2016-05-09,11451,7570,7570,430,1620,5520,6,30,339,2223
502,4558609924,2016-05-10,6435,4250,4250,740,1120,2390,11,18,220,1889
503,4558609924,2016-05-11,9108,6020,6020,260,1820,3940,4,31,324,2131
504,4558609924,2016-05-12,6307,4170,4170,0,0,4170,0,0,247,1452
505,4702921684,2016-04-12,7213,5880,5880,0,0,5850,0,0,263,2947
506,4702921684,2016-04-13,6877,5580,5580,0,0,5580,0,0,258,2898
507,4702921684,2016-04-14,7860,6370,6370,0,0,6370,0,0,271,2984
508,4702921684,2016-04-15,6506,5280,5280,70,420,4790,1,8,256,2896
509,4702921684,2016-04-16,11140,9030,9030,240,1250,7540,3,24,335,3328
510,4702921684,2016-04-17,12692,10290,10290,960,3460,5880,12,66,302,3394
511,4702921684,2016-04-18,9105,7380,7380,1820,1490,4070,22,30,191,3013
512,4702921684,2016-04-19,6708,5440,5440,880,370,4190,10,8,179,2812
513,4702921684,2016-04-20,8793,7130,7130,160,1230,5730,2,29,260,3061
514,4702921684,2016-04-21,6530,5300,5300,310,2050,2940,4,41,144,2729
515,4702921684,2016-04-22,1664,1350,1350,0,0,1350,0,0,72,2241
516,4702921684,2016-04-23,15126,12270,12270,760,3240,8270,9,66,408,3691
517,4702921684,2016-04-24,15050,12220,12220,1200,5120,5880,15,95,281,3538
518,4702921684,2016-04-25,9167,7430,7430,490,820,6110,6,15,270,3064
519,4702921684,2016-04-26,6108,4950,4950,70,350,4540,1,8,216,2784
520,4702921684,2016-04-27,7047,5720,5720,90,800,4780,1,16,238,2908
521,4702921684,2016-04-28,9023,7320,7320,1130,420,5770,14,9,232,3033
522,4702921684,2016-04-29,9930,8050,8050,1060,920,6070,12,19,267,3165
523,4702921684,2016-04-30,10144,8230,8230,320,2030,5880,4,36,263,3115
524,4702921684,2016-05-01,0,0,0,0,0,0,0,0,0,2017
525,4702921684,2016-05-02,7245,5920,5920,380,1740,3760,5,40,195,2859
526,4702921684,2016-05-03,9454,7670,7670,0,0,7670,0,0,313,3145
527,4702921684,2016-05-04,8161,6620,6620,340,730,5540,4,15,251,3004
528,4702921684,2016-05-05,8614,6990,6990,670,220,6090,8,5,241,3006
529,4702921684,2016-05-06,6943,5630,5630,80,660,4870,1,16,207,2859
530,4702921684,2016-05-07,14370,11650,11650,370,2310,8970,5,46,439,3683
531,4702921684,2016-05-08,12857,10430,10430,680,6210,3540,9,125,192,3287
532,4702921684,2016-05-09,8232,6680,6680,0,570,6100,0,12,253,2990
533,4702921684,2016-05-10,10613,8610,8610,80,1880,6650,1,37,262,3172
534,4702921684,2016-05-11,9810,7960,7960,780,2160,4980,10,41,235,3069
535,4702921684,2016-05-12,2752,2230,2230,0,0,2230,0,0,68,1240
536,5553957443,2016-04-12,11596,7570,7570,1370,790,5410,19,13,277,2026
537,5553957443,2016-04-13,4832,3160,3160,0,0,3160,0,0,226,1718
538,5553957443,2016-04-14,17022,11120,11120,4000,2450,4670,61,41,256,2324
539,5553957443,2016-04-15,16556,10860,10860,4160,1980,4710,58,38,239,2254
540,5553957443,2016-04-16,5771,3770,3770,0,0,3770,0,0,288,1831
541,5553957443,2016-04-17,655,430,430,0,0,430,0,0,46,1397
542,5553957443,2016-04-18,3727,2430,2430,0,0,2430,0,0,206,1683
543,5553957443,2016-04-19,15482,10110,10110,4280,1660,4180,69,28,249,2284
544,5553957443,2016-04-20,2713,1770,1770,0,0,1770,0,0,148,1570
545,5553957443,2016-04-21,12346,8060,8060,2950,2160,2960,47,42,177,2066
546,5553957443,2016-04-22,11682,7630,7630,1380,630,5600,25,16,270,2105
547,5553957443,2016-04-23,4112,2690,2690,0,0,2680,0,0,272,1776
548,5553957443,2016-04-24,1807,1180,1180,0,0,1180,0,0,104,1507
549,5553957443,2016-04-25,10946,7190,7190,2930,570,3690,51,11,201,2033
550,5553957443,2016-04-26,11886,7760,7760,2370,930,4460,40,18,238,2093
551,5553957443,2016-04-27,10538,6880,6880,1140,1000,4740,16,16,206,1922
552,5553957443,2016-04-28,11393,7630,7630,3710,750,3170,49,13,165,1999
553,5553957443,2016-04-29,12764,8330,8330,2790,640,4910,46,15,270,2169
554,5553957443,2016-04-30,1202,780,780,0,0,780,0,0,84,1463
555,5553957443,2016-05-01,5164,3370,3370,0,0,3370,0,0,237,1747
556,5553957443,2016-05-02,9769,6380,6380,1060,410,4900,23,9,227,1996
557,5553957443,2016-05-03,12848,8390,8390,1500,1200,5680,26,29,247,2116
558,5553957443,2016-05-04,4249,2770,2770,0,0,2770,0,0,224,1698
559,5553957443,2016-05-05,14331,9510,9510,3430,1660,4430,44,29,241,2156
560,5553957443,2016-05-06,9632,6290,6290,1520,540,4230,21,9,229,1916
561,5553957443,2016-05-07,1868,1220,1220,0,0,1220,0,0,96,1494
562,5553957443,2016-05-08,6083,4000,4000,220,470,3300,3,8,210,1762
563,5553957443,2016-05-09,11611,7580,7580,2130,890,4560,59,22,251,2272
564,5553957443,2016-05-10,16358,10710,10710,3870,1610,5200,61,40,265,2335
565,5553957443,2016-05-11,4926,3220,3220,0,0,3220,0,0,195,1693
566,5553957443,2016-05-12,3121,2040,2040,580,400,1060,8,6,48,741
567,5577150313,2016-04-12,8135,6080,6080,3600,380,2100,86,16,140,3405
568,5577150313,2016-04-13,5077,3790,3790,320,220,3250,15,11,144,2551
569,5577150313,2016-04-14,8596,6420,6420,3330,310,2780,118,30,176,4022
570,5577150313,2016-04-15,12087,9080,9080,3920,1600,3560,115,54,199,4005
571,5577150313,2016-04-16,14269,10660,10660,6640,1280,2730,184,56,158,4274
572,5577150313,2016-04-17,12231,9140,9140,5980,830,2320,200,37,159,4552
573,5577150313,2016-04-18,9893,7390,7390,4860,720,1820,114,32,130,3625
574,5577150313,2016-04-19,12574,9420,9420,7020,640,1760,108,23,111,3501
575,5577150313,2016-04-20,8330,6220,6220,4120,340,1760,87,16,113,3192
576,5577150313,2016-04-21,10830,8090,8090,3650,1660,2780,110,74,175,4018
577,5577150313,2016-04-22,9172,6850,6850,2420,790,3300,62,30,200,3329
578,5577150313,2016-04-23,7638,5710,5710,1210,360,4140,24,24,223,3152
579,5577150313,2016-04-24,15764,11780,11780,7650,2150,1980,210,65,141,4392
580,5577150313,2016-04-25,6393,4780,4780,1350,670,2760,61,38,214,3374
581,5577150313,2016-04-26,5325,3980,3980,850,650,2470,38,32,181,3088
582,5577150313,2016-04-27,6805,5140,5140,1810,400,2930,63,16,190,3294
583,5577150313,2016-04-28,9841,7430,7430,3250,1170,3010,99,51,141,3580
584,5577150313,2016-04-29,7924,5920,5920,2840,610,2470,97,36,165,3544
585,5577150313,2016-04-30,12363,9240,9240,5830,790,2610,207,45,163,4501
586,5577150313,2016-05-01,13368,9990,9990,5310,1440,3240,194,72,178,4546
587,5577150313,2016-05-02,7439,5560,5560,1120,350,4070,37,20,235,3014
588,5577150313,2016-05-03,11045,8250,8250,4520,150,3570,97,8,212,3795
589,5577150313,2016-05-04,5206,3890,3890,1560,250,2080,25,9,141,2755
590,5577150313,2016-05-05,7550,5640,5640,2500,470,2670,45,21,143,3004
591,5577150313,2016-05-06,4950,3700,3700,1930,320,1450,41,16,79,2643
592,5577150313,2016-05-07,0,0,0,0,0,0,0,0,0,1819
593,5577150313,2016-05-08,0,0,0,0,0,0,0,0,0,1819
594,5577150313,2016-05-09,3421,2560,2560,1430,140,990,34,11,70,2489
595,5577150313,2016-05-10,8869,6650,6650,2560,750,3350,104,37,194,3841
596,5577150313,2016-05-11,4038,3040,3040,1830,300,890,45,15,63,1665
597,6117666160,2016-04-12,0,0,0,0,0,0,0,0,0,1496
598,6117666160,2016-04-13,0,0,0,0,0,0,0,0,0,1496
599,6117666160,2016-04-14,0,0,0,0,0,0,0,0,0,1496
600,6117666160,2016-04-15,14019,10590,10590,0,280,10300,0,6,513,2865
601,6117666160,2016-04-16,14450,10910,10910,580,850,9480,7,15,518,2828
602,6117666160,2016-04-17,7150,5400,5400,0,0,5400,0,0,312,2225
603,6117666160,2016-04-18,5153,3910,3910,0,0,3890,0,0,241,2018
604,6117666160,2016-04-19,11135,8410,8410,0,0,8410,0,0,480,2606
605,6117666160,2016-04-20,10449,8020,8020,2030,480,5520,26,10,349,2536
606,6117666160,2016-04-21,19542,15010,15010,980,400,5620,11,19,294,4900
607,6117666160,2016-04-22,8206,6200,6200,0,0,6200,0,0,402,2409
608,6117666160,2016-04-23,11495,8680,8680,0,0,8680,0,0,512,2651
609,6117666160,2016-04-24,7623,5760,5760,0,0,5760,0,0,362,2305
610,6117666160,2016-04-25,0,0,0,0,0,0,0,0,0,1497
611,6117666160,2016-04-26,9543,7210,7210,0,340,6870,0,7,352,2450
612,6117666160,2016-04-27,9411,7110,7110,0,0,7110,0,0,458,2576
613,6117666160,2016-04-28,3403,2600,2600,0,0,2600,0,0,141,1879
614,6117666160,2016-04-29,9592,7240,7240,0,0,7240,0,0,461,2560
615,6117666160,2016-04-30,6987,5280,5280,0,0,5280,0,0,343,2275
616,6117666160,2016-05-01,8915,6730,6730,0,0,6730,0,0,397,2361
617,6117666160,2016-05-02,4933,3730,3730,0,0,3730,0,0,236,2044
618,6117666160,2016-05-03,0,0,0,0,0,0,0,0,0,1496
619,6117666160,2016-05-04,2997,2260,2260,0,0,2260,0,0,156,1902
620,6117666160,2016-05-05,9799,7400,7400,0,0,7400,0,0,487,2636
621,6117666160,2016-05-06,3365,2680,2680,0,0,2680,0,0,133,1838
622,6117666160,2016-05-07,7336,5540,5540,0,0,5540,0,0,412,2469
623,6117666160,2016-05-08,7328,5530,5530,0,0,5530,0,0,318,2250
624,6117666160,2016-05-09,4477,3380,3380,0,0,3380,0,0,197,1248
625,6290855005,2016-04-12,4562,3450,3450,0,0,3450,0,0,199,2560
626,6290855005,2016-04-13,7142,5400,5400,0,0,5390,0,0,350,2905
627,6290855005,2016-04-14,7671,5800,5800,0,0,5770,0,0,363,2952
628,6290855005,2016-04-15,9501,7180,7180,0,0,7170,0,0,328,2896
629,6290855005,2016-04-16,8301,6280,6280,0,0,6270,0,0,258,2783
630,6290855005,2016-04-17,7851,5940,5940,1140,790,4000,31,12,225,3171
631,6290855005,2016-04-18,6885,5210,5210,0,0,5190,0,0,271,2766
632,6290855005,2016-04-19,7142,5400,5400,0,0,5390,0,0,321,2839
633,6290855005,2016-04-20,6361,4810,4810,0,0,4800,0,0,258,2701
634,6290855005,2016-04-21,0,0,0,0,0,0,0,0,0,2060
635,6290855005,2016-04-22,6238,4720,4720,0,0,4720,0,0,302,2796
636,6290855005,2016-04-23,0,0,0,0,0,0,33,0,0,2664
637,6290855005,2016-04-24,5896,4460,4460,0,0,4460,0,0,258,2703
638,6290855005,2016-04-25,7802,5900,5900,680,180,5030,8,3,249,2771
639,6290855005,2016-04-26,0,0,0,0,0,0,0,0,0,2060
640,6290855005,2016-04-27,5565,4210,4210,0,0,4180,0,0,287,2743
641,6290855005,2016-04-28,5731,4330,4330,0,0,4330,0,0,255,2687
642,6290855005,2016-04-29,0,0,0,0,0,0,0,0,0,2060
643,6290855005,2016-04-30,6744,5100,5100,0,0,5090,0,0,324,2843
644,6290855005,2016-05-01,9837,7440,7440,660,2750,4000,8,95,282,3327
645,6290855005,2016-05-02,6781,5130,5130,0,0,5110,0,0,268,2725
646,6290855005,2016-05-03,6047,4570,4570,0,0,4570,0,0,240,2671
647,6290855005,2016-05-04,5832,4410,4410,0,0,4400,0,0,272,2718
648,6290855005,2016-05-05,6339,4790,4790,0,0,4790,0,0,239,2682
649,6290855005,2016-05-06,6116,4620,4620,0,0,4590,0,0,305,2806
650,6290855005,2016-05-07,5510,4170,4170,0,0,4160,0,0,227,2613
651,6290855005,2016-05-08,7706,5830,5830,0,0,5820,0,0,251,2712
652,6290855005,2016-05-09,6277,4750,4750,0,0,4730,0,0,264,2175
653,6290855005,2016-05-10,0,0,0,0,0,0,0,0,0,0
654,6775888955,2016-04-12,0,0,0,0,0,0,0,0,0,1841
655,6775888955,2016-04-13,4053,2910,2910,1110,580,1220,17,18,85,2400
656,6775888955,2016-04-14,5162,3700,3700,870,860,1970,14,24,105,2507
657,6775888955,2016-04-15,1282,920,920,0,0,920,0,0,58,2127
658,6775888955,2016-04-16,4732,3390,3390,2520,810,60,36,18,9,2225
659,6775888955,2016-04-17,2497,1790,1790,350,1130,310,5,24,19,2067
660,6775888955,2016-04-18,8294,5950,5950,2000,770,3170,30,31,146,2798
661,6775888955,2016-04-19,0,0,0,0,0,0,0,0,0,1841
662,6775888955,2016-04-20,10771,7720,7720,3770,1740,2220,70,113,178,3727
663,6775888955,2016-04-21,0,0,0,0,0,0,0,0,0,1841
664,6775888955,2016-04-22,637,460,460,0,0,460,0,0,20,1922
665,6775888955,2016-04-23,0,0,0,0,0,0,0,0,0,1841
666,6775888955,2016-04-24,2153,1540,1540,770,620,150,11,18,11,2053
667,6775888955,2016-04-25,6474,4640,4640,2270,460,1900,33,13,92,2484
668,6775888955,2016-04-26,7091,5270,5270,3480,870,730,42,30,47,2584
669,6775888955,2016-04-27,0,0,0,0,0,0,0,0,0,1841
670,6775888955,2016-04-28,703,500,500,60,200,240,2,13,15,1993
671,6775888955,2016-04-29,0,0,0,0,0,0,0,0,0,1841
672,6775888955,2016-04-30,2503,1790,1790,160,160,1480,3,9,84,2280
673,6775888955,2016-05-01,2487,1780,1780,480,620,680,9,34,50,2319
674,6775888955,2016-05-02,0,0,0,0,0,0,0,0,0,1841
675,6775888955,2016-05-03,9,10,10,0,0,10,0,0,1,1843
676,6775888955,2016-05-04,0,0,0,0,0,0,0,0,0,1841
677,6775888955,2016-05-05,0,0,0,0,0,0,0,0,0,1841
678,6775888955,2016-05-06,4697,3370,3370,470,930,1930,12,35,75,2496
679,6775888955,2016-05-07,1967,1410,1410,130,240,1050,2,5,49,1032
680,6962181067,2016-04-12,10199,6740,6740,3400,830,2510,50,14,189,1994
681,6962181067,2016-04-13,5652,3740,3740,570,1210,1960,8,24,142,1718
682,6962181067,2016-04-14,1551,1030,1030,0,0,1030,0,0,86,1466
683,6962181067,2016-04-15,5563,3680,3680,0,0,3680,0,0,217,1756
684,6962181067,2016-04-16,13217,8740,8740,3660,190,4880,50,3,280,2173
685,6962181067,2016-04-17,10145,6710,6710,330,680,5690,5,13,295,2027
686,6962181067,2016-04-18,11404,7540,7540,830,2390,4320,13,42,238,2039
687,6962181067,2016-04-19,10742,7100,7100,2100,2130,2870,35,41,195,2046
688,6962181067,2016-04-20,13928,9550,9550,4280,190,5090,48,4,297,2174
689,6962181067,2016-04-21,11835,9710,7880,3990,2100,3510,53,27,214,2179
690,6962181067,2016-04-22,10725,7090,7090,1770,1550,3770,30,33,240,2086
691,6962181067,2016-04-23,20031,13240,13240,4200,2000,7040,58,41,347,2571
692,6962181067,2016-04-24,5029,3320,3320,0,0,3320,0,0,199,1705
693,6962181067,2016-04-25,13239,9270,9080,3020,1680,4460,35,31,282,2194
694,6962181067,2016-04-26,10433,6900,6900,2580,420,3900,36,7,254,2012
695,6962181067,2016-04-27,10320,6820,6820,550,2020,4250,7,38,279,2034
696,6962181067,2016-04-28,12627,8350,8350,2510,240,5590,38,8,288,2182
697,6962181067,2016-04-29,10762,7110,7110,820,480,5810,12,15,369,2254
698,6962181067,2016-04-30,10081,6660,6660,2240,760,3670,32,16,237,2002
699,6962181067,2016-05-01,5454,3610,3610,0,0,3610,0,0,215,1740
700,6962181067,2016-05-02,12912,8540,8540,1200,2000,5340,18,39,313,2162
701,6962181067,2016-05-03,12109,8120,8120,1740,2040,4330,21,36,267,2072
702,6962181067,2016-05-04,10147,6710,6710,470,1680,4550,15,36,284,2086
703,6962181067,2016-05-05,10524,6960,6960,990,1160,4810,14,22,305,2066
704,6962181067,2016-05-06,5908,3910,3910,0,0,3910,0,0,299,1850
705,6962181067,2016-05-07,6815,4500,4500,0,0,4500,0,0,328,1947
706,6962181067,2016-05-08,4188,2770,2770,0,520,2250,0,14,151,1659
707,6962181067,2016-05-09,12342,8720,8680,3900,1180,3650,43,21,231,2105
708,6962181067,2016-05-10,15448,10210,10210,3470,1750,4990,62,34,275,2361
709,6962181067,2016-05-11,6722,4440,4440,1490,310,2650,24,7,199,1855
710,6962181067,2016-05-12,3587,2370,2370,0,250,2110,0,8,105,928
711,7007744171,2016-04-12,14172,10290,9480,4500,380,5410,53,8,355,2937
